row_num,timestamp,game_link,next_game_link,exception,stack_trace
116623,2023-07-26 10:49:32.542217,/stats/matches/mapstatsid/25639/piter-vs-esc,/stats/matches/mapstatsid/25619/orgless-vs-epsilon,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
116857,2023-07-26 11:12:07.050072,/stats/matches/mapstatsid/25360/arcade-vs-maxandrelax,/stats/matches/mapstatsid/25362/maxandrelax-vs-arcade,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
116907,2023-07-26 11:17:00.501136,/stats/matches/mapstatsid/25332/piter-vs-ttc,/stats/matches/mapstatsid/25331/piter-vs-ttc,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
116925,2023-07-26 11:18:48.473891,/stats/matches/mapstatsid/25318/complexity-vs-conquest,/stats/matches/mapstatsid/25242/natus-vincere-vs-envy,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
116991,2023-07-26 11:25:19.903723,/stats/matches/mapstatsid/25217/mouz-vs-natus-vincere,/stats/matches/mapstatsid/25204/enso-vs-acg,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117105,2023-07-26 11:36:18.664888,/stats/matches/mapstatsid/25074/tsm-vs-greyface,/stats/matches/mapstatsid/25070/private-vs-ux,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117186,2023-07-26 11:44:13.819670,/stats/matches/mapstatsid/24982/enervate-vs-hd4r,/stats/matches/mapstatsid/24981/enervate-vs-hd4r,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117188,2023-07-26 11:44:21.657454,/stats/matches/mapstatsid/24979/cloud9-vs-winterfox,/stats/matches/mapstatsid/24978/clg-vs-splyce,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117209,2023-07-26 11:46:24.399979,/stats/matches/mapstatsid/24955/sk-vs-hellraisers,/stats/matches/mapstatsid/24959/csgl-vs-reason,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117226,2023-07-26 11:48:06.220899,/stats/matches/mapstatsid/24942/winterfox-vs-complexity,/stats/matches/mapstatsid/24928/winoutnet-vs-rocas-complexity,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117332,2023-07-26 11:58:37.957456,/stats/matches/mapstatsid/24810/exile5-vs-renegades,/stats/matches/mapstatsid/24809/immunity-vs-fsociety,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117445,2023-07-26 12:09:39.219026,/stats/matches/mapstatsid/24692/flipsid3-vs-csgl,/stats/matches/mapstatsid/24688/flipsid3-vs-csgl,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117710,2023-07-26 12:35:40.375664,/stats/matches/mapstatsid/24389/worst-players-vs-skinsvault,/stats/matches/mapstatsid/24381/nxl-vs-themongolz,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117818,2023-07-26 12:46:21.002480,/stats/matches/mapstatsid/24261/cloud9-vs-luminosity,/stats/matches/mapstatsid/24258/finland-vs-belgium,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117821,2023-07-26 12:46:47.763690,/stats/matches/mapstatsid/24260/belgium-vs-finland,/stats/matches/mapstatsid/24257/epiphany-bolt-vs-no-problem,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117884,2023-07-26 12:52:53.349130,/stats/matches/mapstatsid/24204/lions-vs-penta,/stats/matches/mapstatsid/24202/lions-vs-penta,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
117915,2023-07-26 12:55:54.419473,/stats/matches/mapstatsid/24153/clg-vs-leader-1,/stats/matches/mapstatsid/24148/conquest-vs-complexity,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117943,2023-07-26 12:58:43.153346,/stats/matches/mapstatsid/24113/mouz-vs-sententia-mortis,/stats/matches/mapstatsid/24112/sententia-mortis-vs-mouz,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
117944,2023-07-26 12:58:47.595019,/stats/matches/mapstatsid/24112/sententia-mortis-vs-mouz,/stats/matches/mapstatsid/24118/united-kingdom-vs-finland,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
118004,2023-07-26 13:04:39.934260,/stats/matches/mapstatsid/24062/red-instinct-vs-ldlc-blue,/stats/matches/mapstatsid/24061/slovakia-vs-turkey,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118168,2023-07-26 13:20:34.499602,/stats/matches/mapstatsid/23885/sk-vs-worst-players,/stats/matches/mapstatsid/23887/sk-vs-worst-players,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118172,2023-07-26 13:21:06.402351,/stats/matches/mapstatsid/23874/animal-squad-vs-athletico,/stats/matches/mapstatsid/23876/athletico-vs-animal-squad,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118210,2023-07-26 13:24:37.566867,/stats/matches/mapstatsid/24081/coast-vs-complexity,/stats/matches/mapstatsid/24084/coast-vs-complexity,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118211,2023-07-26 13:24:58.478526,/stats/matches/mapstatsid/24084/coast-vs-complexity,/stats/matches/mapstatsid/23786/flipsid3-vs-property,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
118340,2023-07-26 13:37:21.472914,/stats/matches/mapstatsid/23650/red-instinct-vs-we-got-game,/stats/matches/mapstatsid/23627/reason-vs-dignitas,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118343,2023-07-26 13:37:46.210766,/stats/matches/mapstatsid/23616/fnatic-vs-tsm,/stats/matches/mapstatsid/23611/mouz-vs-hellraisers,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118358,2023-07-26 13:39:08.212540,/stats/matches/mapstatsid/23636/ts-netteux-vs-ldlc-blue,/stats/matches/mapstatsid/23608/serbia-vs-ukraine,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118400,2023-07-26 13:43:12.993979,/stats/matches/mapstatsid/23588/xpc-vs-phenomenon,/stats/matches/mapstatsid/23585/phenomenon-vs-xpc,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118410,2023-07-26 13:44:10.752798,/stats/matches/mapstatsid/23560/netherlands-vs-serbia,/stats/matches/mapstatsid/23551/denmark-vs-latvia,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
118426,2023-07-26 13:45:47.431063,/stats/matches/mapstatsid/23521/skyfire-vs-trident,/stats/matches/mapstatsid/23520/trident-vs-skyfire,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
118427,2023-07-26 13:45:47.778353,/stats/matches/mapstatsid/23520/trident-vs-skyfire,/stats/matches/mapstatsid/23544/ace-vs-leader-1,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
118532,2023-07-26 13:56:10.299558,/stats/matches/mapstatsid/23364/epsilon-vs-awtr,/stats/matches/mapstatsid/23361/overgaming-vs-killerfish,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
118534,2023-07-26 13:56:15.246596,/stats/matches/mapstatsid/23362/kappakappa-vs-night-raid,/stats/matches/mapstatsid/23360/ldlc-blue-vs-vega-squadron,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
118863,2023-07-26 14:28:53.631612,/stats/matches/mapstatsid/22977/kinguin-vs-natus-vincere,/stats/matches/mapstatsid/22989/finland-vs-norway,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
118883,2023-07-26 14:30:53.161614,/stats/matches/mapstatsid/22957/flipsid3-vs-kinguin,/stats/matches/mapstatsid/22947/epiphany-bolt-vs-piter,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
118900,2023-07-26 14:32:26.519236,/stats/matches/mapstatsid/22906/luminosity-vs-splyce,/stats/matches/mapstatsid/22905/splyce-vs-luminosity,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
118901,2023-07-26 14:32:42.916305,/stats/matches/mapstatsid/22905/splyce-vs-luminosity,/stats/matches/mapstatsid/22903/complexity-vs-enemy,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
118933,2023-07-26 14:35:49.419936,/stats/matches/mapstatsid/22858/hellraisers-vs-sk,/stats/matches/mapstatsid/22845/tsm-vs-natus-vincere,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
119021,2023-07-26 14:44:29.657306,/stats/matches/mapstatsid/22733/epiphany-bolt-vs-pries,/stats/matches/mapstatsid/22735/epiphany-bolt-vs-pries,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119025,2023-07-26 14:44:50.896920,/stats/matches/mapstatsid/22723/lithuania-vs-germany,/stats/matches/mapstatsid/22724/germany-vs-lithuania,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119064,2023-07-26 14:48:38.471908,/stats/matches/mapstatsid/22656/acg-vs-hd4r,/stats/matches/mapstatsid/22657/acg-vs-hd4r,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119065,2023-07-26 14:48:42.741692,/stats/matches/mapstatsid/22657/acg-vs-hd4r,/stats/matches/mapstatsid/22647/aftermatch-vs-alientech,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119428,2023-07-26 15:24:18.645321,/stats/matches/mapstatsid/22704/tunisia-vs-egypt,/stats/matches/mapstatsid/22914/method-vs-mortality,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119447,2023-07-26 15:26:09.553038,/stats/matches/mapstatsid/22184/mouz-vs-kinguin,/stats/matches/mapstatsid/22183/kinguin-vs-mouz,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119512,2023-07-26 15:32:38.249784,/stats/matches/mapstatsid/23817/property-vs-hellraisers,/stats/matches/mapstatsid/23463/tsm-vs-penta,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
119516,2023-07-26 15:32:54.611426,/stats/matches/mapstatsid/23820/hellraisers-vs-property,/stats/matches/mapstatsid/23818/hellraisers-vs-property,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119530,2023-07-26 15:34:13.092693,/stats/matches/mapstatsid/22653/egypt-vs-libya,/stats/matches/mapstatsid/22652/morocco-vs-libya,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119560,2023-07-26 15:37:05.252838,/stats/matches/mapstatsid/22170/ux-vs-penta,/stats/matches/mapstatsid/22169/ux-vs-penta,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
119561,2023-07-26 15:37:17.762720,/stats/matches/mapstatsid/22169/ux-vs-penta,/stats/matches/mapstatsid/23541/skdc-vs-lunatik,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
119705,2023-07-26 15:51:17.226677,/stats/matches/mapstatsid/22521/e-fragnet-vs-evolution,/stats/matches/mapstatsid/22522/evolution-vs-e-fragnet,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
119706,2023-07-26 15:51:17.564102,/stats/matches/mapstatsid/22522/evolution-vs-e-fragnet,/stats/matches/mapstatsid/22054/ebettle-vs-titan,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
119897,2023-07-26 16:10:06.663220,/stats/matches/mapstatsid/21857/kinguin-vs-natus-vincere,/stats/matches/mapstatsid/21844/clg-vs-liquid,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
119905,2023-07-26 16:10:57.003093,/stats/matches/mapstatsid/21836/tsm-vs-natus-vincere,/stats/matches/mapstatsid/21835/natus-vincere-vs-tsm,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
119996,2023-07-26 16:19:50.546122,/stats/matches/mapstatsid/21673/titan-vs-natus-vincere,/stats/matches/mapstatsid/21672/tsm-vs-gplay,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
120035,2023-07-26 16:23:37.152524,/stats/matches/mapstatsid/21636/1337-vs-x6tence,/stats/matches/mapstatsid/21627/envy-vs-virtuspro,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
120039,2023-07-26 16:23:53.822496,/stats/matches/mapstatsid/21625/argentina-vs-brazil,/stats/matches/mapstatsid/21760/clg-vs-affnity,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
120052,2023-07-26 16:25:22.576942,/stats/matches/mapstatsid/21753/virtuspro-vs-dignitas,/stats/matches/mapstatsid/21752/clg-vs-keyd,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
120122,2023-07-26 16:32:19.420707,/stats/matches/mapstatsid/21594/tempo-storm-vs-clg,/stats/matches/mapstatsid/21593/nihilum-vs-method,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
120153,2023-07-26 16:35:21.637905,/stats/matches/mapstatsid/21558/peru-vs-venezuela,/stats/matches/mapstatsid/21530/mouz-vs-penta,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 162, in scrape
    ""team2_p1_name"": player_stats[1][0][0],
IndexError: list index out of range
"
120172,2023-07-26 16:37:15.496486,/stats/matches/mapstatsid/21504/hellraisers-vs-virtuspro,/stats/matches/mapstatsid/21503/tsm-vs-hellraisers,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
120265,2023-07-26 16:46:22.222423,/stats/matches/mapstatsid/22186/flipsid3-vs-dignitas,/stats/matches/mapstatsid/21405/hellraisers-vs-penta,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
120289,2023-07-26 16:48:34.808219,/stats/matches/mapstatsid/21395/clg-vs-elevate,/stats/matches/mapstatsid/21428/liquid-vs-lunatik,local variable 't2_player_stats' referenced before assignment,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 106, in scrape
    player_stats = get_player_stats(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 63, in get_player_stats
    return [t1_player_stats, t2_player_stats]
UnboundLocalError: local variable 't2_player_stats' referenced before assignment
"
